region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13244.Ruminococcaceae_UCG.005	0.001586103	0.000283946	0.001035656	0.000896991	0.001637565	0.000671258	0.001120342	0.000506116	0.000287587	0.000596272	0.000727888	0.003278494	0.000964692	0.000593274	0.000578687	0.000219175	0.000601157	0.000814489	0	0.001667094	0.000235992	0.000267999	0.000322987	0.000634633	7.21796E-05	0.000341543	0.000337844	0.001791236	0.000328807	0.004164975	0.000136628	0.000280073	7.7319E-05	4.76991E-05	4.19041E-05	0.00016405	0.000181526	0.000218872	0.000185791	0.000192021	3.43183E-05	0	4.33263E-05	5.78796E-05	9.41472E-05
ASV9169.Lachnospiraceae	0.000629406	0.000113578	0.001154017	0.00072338	0.000256486	8.75555E-05	0.001162619	0.000991143	0.001740657	0.002670262	0.000393453	0.000335749	5.51253E-05	0.001038229	0.00112844	0.000487056	8.12374E-05	0.000192905	8.19224E-05	0.001239634	0.000505698	0.000194908	0.00025839	0.000755515	0.000168419	0.000379492	0.000906844	0.000509088	0.000756256	0.000141186	0.000136628	0.000220057	0.000110456	0.000572389	0.001089507	0.000265004	0.000544579	0.000424065	0.00052879	0.000327565	0.000480456	0.000432852	0.000303284	0.000593266	9.41472E-05
ASV1864.Bacteroides	0	0	0	0	0.000572161	0	0	0	0	0	0.001554139	1.975E-05	0.000330752	0	0	0	6.49899E-05	0.007137499	0	0	0.000168566	7.30905E-05	0	0	7.21796E-05	7.58984E-05	0	0	3.28807E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13532.Ruminococcaceae_UCG.010	0.000151057	0.000198762	0.000118361	0.000260417	0.000355135	0.000116741	0.000507324	0.000400675	0.000121089	0.000362948	0.000354108	0.001599747	0.001019818	7.41592E-05	0.000578687	0	0.000276207	0.000557282	0.000491535	8.5492E-05	0.000370845	0.000219272	0.00025839	0.000664853	0.000505257	0.000151797	0.000657906	0.000282827	6.57614E-05	0.000264723	0.000273257	6.00156E-05	0.000541233	0.000417367	0.000363169	0.000353339	0.000418907	0.000725014	7.14582E-05	0.000124249	0.000549092	9.61893E-05	5.77684E-05	0.000245988	0.000627648
ASV1971.Bacteroidales	0.000453172	0	0	0	0	0.000408592	0.00114148	0	0	0	0.000413126	0.00017775	0	0	0	4.87056E-05	3.2495E-05	0	0	0	3.37132E-05	0	0	0.008854639	0.004090176	0.027171644	0	0.000414813	0	0.003935549	0	0	0	0.023241393	2.79361E-05	0.003722679	0	0	0	0	6.86365E-05	0	0	0	0.000533501
ASV1865.Bacteroides	0.000755287	0	0.002189673	0.002430556	0	0.001838664	0.0025789	0.000632644	0.003572131	5.18497E-05	0	0	0	0.001557344	0.003674662	0.006672674	0	2.14339E-05	0	0.004018124	0.001483379	0.003630162	0.00148574	0.002931399	0.001010514	0.002390801	0.002169313	0.002620861	0.002564693	0.00774756	0.002954588	0.001620421	0.000729008	0.001395199	0.000838082	0.001741457	0.00101934	0.000629258	0.000428749	0.000598654	0.000446137	0.002100133	0.0010976	0.001707448	0.00156912
ASV1866.Bacteroides	0	0.000113578	0	0	0.000808918	0	0	0	0	0	0.000688543	0.002034246	0.000468565	0	0	0	0.00019497	0.000793055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13533.Ruminococcaceae_UCG.010	0.000629406	0.000482708	0.000295902	0.000289352	0.000828648	0.000233481	0.000317078	0.000126529	0.000605446	0.000570347	0.001259049	0.000552999	0.000551253	0.000111239	0.000347212	7.30585E-05	0.000698642	0.000450113	0.000300382	0.000170984	0.000539411	0.000706542	0.000581377	0.000604412	0.000649616	0.000341543	0.000551219	0.001338713	0.000131523	0.000811817	0.000426964	0.000360094	0.000497051	0.000655863	0.000935859	0.000542628	0.001131048	0.000725014	0.000543082	0.000564768	0.000308864	0.00072142	0.000505474	0.000361747	0.000282442
ASV15171.Ruminococcaceae_UCG.014	0.000830816	0.000397524	0.000798935	0.000810185	0.00069054	0.000437777	0.000760987	0.000927879	0.00078708	0	0.000118036	0	0.000716629	0.001260707	0.000434015	0.000487056	0.000308702	6.43018E-05	2.73075E-05	0.001325126	0.0012811	0.000657815	0.000807467	0.00096706	0.000962394	0.000910781	0.001138	0.000414813	0.00095354	0.000900058	0.000683142	0.00100026	0.000342413	0.000298119	0.000977763	0.000757155	0.000837813	0.000752373	0.000342999	0.000530881	0.001407049	0.00062523	0.001039831	0.000361747	0.00012553
ASV19342.Akkermansia	0	2.83946E-05	0	0	0.000177567	5.83703E-05	0.007102543	0	0	0	0.001160686	7.89999E-05	2.75626E-05	0	0	0	0.000162475	0.000150038	0	0.000170984	0	0	0	0	0	0	0	0	0	0	0	0	5.52279E-05	0.002027212	0	0.010057544	9.77449E-05	6.83976E-05	0	0	0	0	0.000317726	0	0.004550447
ASV11389.Flavonifractor	2.51762E-05	0.00031234	0.000414262	0.000173611	0.000177567	0.000175111	0.00014797	0.000400675	9.08169E-05	0.000311098	0.000432798	0.00021725	5.51253E-05	0.000111239	0.000260409	2.43528E-05	0.000227465	0.00010717	5.4615E-05	0	0	0	0.000129195	0.00840133	0.002983423	0	3.55625E-05	9.42756E-05	6.57614E-05	5.29446E-05	8.53927E-05	0.000120031	4.41823E-05	3.57743E-05	4.19041E-05	1.26193E-05	0.000125672	0.000150475	2.85833E-05	0	0.000102955	0.000352694	0.000202189	0.000188109	3.13824E-05
ASV15521.Ruminococcus_1	0.000251762	0	0.000650984	0.001273148	3.94594E-05	0.000437777	0.000824402	0.000506116	0.000242178	0.000103699	5.90179E-05	0.004226493	0.000496127	7.41592E-05	0.000115737	0.001144583	0.000308702	0.00130747	2.73075E-05	0.000470206	0	0.000755269	0.000839766	0.000906618	0.000409018	0.000758984	0.001191344	0.00081077	0.000854898	0.000529446	0.000666063	0.000220057	0.000231957	0.000310044	0.000335233	0.000277624	0.000293235	0.000191513	0.000728873	0.001242489	0.000480456	0.000641262	0.00089541	0.000911603	0.009132277
ASV5187.Gastranaerophilales	5.03525E-05	0.000369129	0	2.89352E-05	0.000414324	0.000175111	0	8.43526E-05	0.000211906	0	3.93453E-05	0.0002765	0.001074943	0	0.000144672	0	0.001332293	0.000235773	0	0	0	0	6.45974E-05	6.04412E-05	4.81197E-05	0	0	0.000169696	0.000295926	5.29446E-05	0.000324492	6.00156E-05	0.000209866	1.19248E-05	6.98402E-05	0.000151431	0.000349089	0.000341988	0.000485916	0.000496995	0	0.000737451	0.000187747	0.001577219	0.000156912
ASV3834.Prevotellaceae_UCG.001	0	0.004543131	0.000295902	0	0.010062149	0.00096311	0.002832562	0.001623787	0	0	0.00297057	0.002883495	0.000661503	0.002706812	0.001302046	0	0.002095925	0.007459008	0	0	0	0	0.001421143	0	0	0	0	0	0	0	0.000426964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV16692.Victivallaceae	0.000679758	0.002157987	0.000207131	0.000549769	0.000157838	0.000116741	0.000803264	0.000210881	0.000529765	0	5.90179E-05	3.94999E-05	0.000716629	0.000630353	2.89343E-05	0.000438351	9.74849E-05	0	5.4615E-05	0	0.000809116	0.001023267	0.000452182	0.000211544	0.000914275	0.000113848	0.000942407	0.002300324	0.000789136	3.52964E-05	0.000153707	0.000200052	0.001424879	0	0.00128506	0.00302862	0.0016477	0.001463708	0.000314416	0.000225907	0.004941831	0.002597111	0.000664337	0.000839254	0.000533501
ASV11291.Lysinibacillus	2.51762E-05	0	5.91804E-05	0.000144676	0	0	0.000126831	0.000105441	0.000423812	0	3.93453E-05	0	0	0.000259557	0.000520818	0	4.87424E-05	0	0	0.00021373	0	0	0	6.04412E-05	0	0	0	0	6.57614E-05	0.000105889	0	0	0	0.012055951	0.012152196	0	0	0	0	2.25907E-05	0.000308864	0	4.33263E-05	0	0
ASV18574.Mollicutes_RF39	0.000125881	0.000795048	0.000118361	0	0.002091349	0.000554518	0	0.000295234	0	5.18497E-05	0.00037378	0	0.000633941	0.00092699	0.000173606	4.87056E-05	0.000178722	0.000407245	0	0.00064119	0.000539411	0.001754172	0.000807467	0.000392868	0.000336838	0.001859512	0.000355625	0.000263972	0.000789136	0.00225897	0.00093932	0.001560406	0.000618552	0	0.000279361	0.001703599	0.000349089	0.00027359	0.000414457	7.90675E-05	0.002024778	0.001747439	0.000129979	0.000303868	0
ASV4049.Prevotellaceae_UCG.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001820511	0	0	6.04412E-05	0.001130813	0.000341543	0.000871281	0.001715816	0.014138691	0.015742195	0.007446245	0.001540401	0	0	0.006997989	0.00017667	0	0	0.001672121	0.002936791	0	0.002821553	0.004101557	0.009333083	0.005303625
ASV13534.Ruminococcaceae_UCG.010	0.000226586	2.83946E-05	5.91804E-05	5.78704E-05	0.000256486	0.000116741	0.000887818	2.10881E-05	0.000741671	2.59249E-05	0.000177054	0	0.000248064	0.000444955	0	0.00172905	0.00012998	2.14339E-05	0	0.00021373	0.000303419	0.000755269	9.68961E-05	0.001541251	0.001347352	0.004553907	3.55625E-05	0.000659929	0.000361687	0.000282371	6.83142E-05	0.001020265	0.002231206	0.000632013	0.000446977	0.000895967	0.000349089	0.00057454	0.000757457	0.000835856	0.004804557	0.001234429	0.000837642	0.000810314	0.000439354
ASV1974.Bacteroidales	0.000352467	0	0.000147951	2.89352E-05	0	0	0.001395142	0	0	0.000544422	3.93453E-05	0	0	7.41592E-05	0.000376147	0	0	0	0	0.000726682	0.00010114	2.43635E-05	0	0.000332427	0.000818035	0.000303594	0.000320063	0	0.000164403	0.000511798	0.00093932	0.000140036	0.000231957	3.57743E-05	0.000474913	0.000277624	1.39636E-05	2.7359E-05	0.000128625	6.77721E-05	0.000240228	9.61893E-05	8.66526E-05	0.000303868	9.41472E-05
ASV13535.Ruminococcaceae_UCG.010	0	0.000170367	0	0.000144676	0.000197297	8.75555E-05	0	0	1.51361E-05	0.000103699	0.000393453	0	0.000248064	7.41592E-05	0	0.000316587	0.000471177	0	0	0	0.000202279	4.8727E-05	0.000193792	6.04412E-05	4.81197E-05	0.000151797	0.000106688	3.77102E-05	0.000526091	0	6.83142E-05	0.000120031	0.00057437	0	0.000167616	0.000832871	0.000363052	0.00028727	0.000414457	0.000135544	0.000583411	0.000448883	4.33263E-05	0.000969483	0.000156912
ASV4431.Rikenellaceae_RC9	0.001132931	0	0.000355082	0.002372685	0	8.75555E-05	0.002705731	0.000168705	0.000817352	0.026702616	3.93453E-05	0	0	0.000259557	0.000954833	0.000389645	0	0	0	0.002735744	0.001921651	0.001145085	0.001356545	0.004200665	0.003705219	0.003301582	0.004285282	0.001489554	0.001150824	0.006212167	0.00281796	0.001320343	0.001391742	0.001478673	0.001061571	0.000214527	0.001787335	0.001860414	0.000114333	9.03628E-05	0.00099523	0.002436796	0.001140926	0.000737965	0.000282442
ASV7762.Clostridiales_XII	0.000855992	0.000482708	0.001361148	0.002546296	0.000532702	0.000350222	0.000845541	0.001729228	0.000272451	0.000829596	0.000511489	0.001658997	0.000578815	0.000482035	0.001475652	0.000487056	0.000454929	0.000450113	0.001720371	0.00106865	0.000168566	0.000121818	0.000226091	0.000151103	0.000360898	0.000265645	0.000444531	5.65654E-05	0.000328807	0.000423557	0.000273257	0.000120031	0.000121501	0.000214646	0.000433009	0.000113573	0.00043287	0.000738694	0.000271541	0.000384042	0.000102955	0.000785546	0.000115537	0.000144699	0.000219677
ASV13536.Ruminococcaceae_UCG.010	2.51762E-05	2.83946E-05	2.95902E-05	5.78704E-05	5.91891E-05	0	0.000232524	0	0	2.59249E-05	0.000314762	0	5.51253E-05	0.000111239	0	4.87056E-05	6.49899E-05	2.14339E-05	0	0.000128238	0.000303419	0	3.22987E-05	0	0	0.000151797	0	0.000320537	0.000197284	0.000158834	0	0	0	9.53982E-05	0	7.57155E-05	0.00019549	0.000177834	2.85833E-05	6.77721E-05	3.43183E-05	0.000144284	0.00034661	0.00140358	0.000596265
ASV13537.Ruminococcaceae_UCG.010	0.000100705	0.000283946	2.95902E-05	0.000231481	0.000217027	0.000437777	0.000338216	0.000168705	0.000302723	0	0.000275417	0	0.000330752	0.000407876	0.000144672	7.30585E-05	9.74849E-05	0.000364377	0	0.000341968	0.00064055	0.000365453	0.000387584	0	0.000577437	0.000303594	0.000746813	0.000245117	0.000230165	0.00019413	0.000290335	0.000300078	5.52279E-05	0	0.000740306	0.000302862	0.000502688	0.000629258	0.000443041	0.000609949	0.000652047	0.000192379	0.000202189	0.000405157	0
ASV13538.Ruminococcaceae_UCG.010	0.000377644	0.000340735	5.91804E-05	8.68056E-05	3.94594E-05	0.000350222	0.00014797	6.32644E-05	0.000121089	0.000337023	0.00066887	0.0001185	0.000551253	0	0	0.000121764	0.000406187	0.00010717	0	0	0.000134853	0.001120721	6.45974E-05	0.000120882	0.000577437	0.000379492	0.000337844	0.000622219	0.000624733	7.05928E-05	0.000341571	8.00208E-05	0.000463914	8.34734E-05	0.000754274	0.000593105	8.37813E-05	0.000123116	0.002057995	0.001976686	0.000823638	0.001571092	0.000779873	0.002199424	0.000502118
ASV13539.Ruminococcaceae_UCG.010	5.03525E-05	8.51837E-05	0.000118361	5.78704E-05	0	0.000554518	0	0	0.000560038	2.59249E-05	9.83632E-05	9.87498E-05	0.000385877	3.70796E-05	0	4.87056E-05	0.000243712	0	0	4.2746E-05	0.000707977	0.000584724	0.001518039	0.001208824	0.000433077	0.000796934	0.000817938	0.002828268	0.000361687	0.000105889	0.000956398	0.000220057	0.003181125	0.001979513	1.3968E-05	0.002372419	0.000642324	0.001108041	0.00140058	0.001197307	0.000240228	0.001298556	0.002281852	0.006149706	0.000219677
ASV13540.Ruminococcaceae_UCG.010	0.000176234	0	0	0.000289352	1.97297E-05	0.001284147	0.000359355	0.000295234	0	0	9.83632E-05	0	0	0	0.000289343	0.000389645	0	2.14339E-05	0	0	0.000471984	0.000121818	9.68961E-05	0	0.000264658	0.000379492	0.000373406	0.000207406	6.57614E-05	0	0	0.000340088	0.001778337	0	0.001257124	0.000100954	0.000209453	0.000232552	0.001129039	0.000881037	0.000102955	0.000577136	0.000187747	0.000998423	3.13824E-05
ASV4266.Rikenellaceae	0	0.000141973	0.000325492	0.001417824	0	0.000175111	0.00099351	0.000716997	0.00039354	0	0.000216399	0	2.75626E-05	0.000482035	0	0	0	4.28679E-05	0	0.000384714	0.005124402	0.000511634	0.001388844	0.000151103	0.001130813	0.000569238	0.000942407	0.00165925	0.002235886	0.009741807	0	0.001340348	0.000486005	0	0	0	0	2.7359E-05	0	0	6.86365E-05	0	0.000245516	0	0.001349443
ASV11452.Ruminococcaceae	0.000704935	0.001164177	0.005947625	0.000868056	0.000986485	0.000554518	0.000105693	2.10881E-05	0.000938441	2.59249E-05	0.000727888	0.000849249	0.000303189	0.000185398	0.004282283	0.000292234	0.001413531	0.0012003	0	0.000299222	6.74263E-05	0.000194908	0	0.000392868	0.000409018	0.000227695	0.000124469	3.77102E-05	0	7.05928E-05	0.000358649	0	0.00029823	0.000775111	0.001312996	0.001160971	8.37813E-05	5.47181E-05	1.42916E-05	1.12954E-05	0.000102955	0.00020841	5.77684E-05	0.000130229	0.00012553
ASV4130.Alistipes	0	8.51837E-05	0.002041722	0.003559028	0.000473513	0	0.001162619	0	0	0.000362948	0.001062323	0.025299706	0.001901822	0	0.000289343	0.006185617	0	0.000514414	0	0.003590664	0	0	0.008365363	0.01139317	0.009070568	0	0.001191344	0	0	3.52964E-05	0	0	0.001038284	0	0	0	0	0	0	0	0	0.001667281	0	0.000159169	0
ASV16839.Victivallales	0.00060423	0.000141973	2.95902E-05	5.78704E-05	1.97297E-05	0.000175111	0.000274801	0.000147617	0.000893033	0	3.93453E-05	1.975E-05	0.000165376	0.000185398	8.6803E-05	0.000243528	0.000243712	2.14339E-05	0.000136537	0.000128238	0	0.000170545	3.22987E-05	3.02206E-05	4.81197E-05	0.000151797	0.000231156	3.77102E-05	0.000197284	0.000105889	3.41571E-05	0	2.20911E-05	0	0	0.000315481	0.00019549	0.00027359	0.000314416	0.000248498	0.00020591	0.000817609	0.000967621	0.001678508	0.000219677
ASV7163.Clostridiales_vadinBB60.	0.000805639	0	0.000295902	0.000202546	0	8.75555E-05	2.11385E-05	0	6.05446E-05	0.001166619	0	5.92499E-05	0	0.000444955	0	0.000365292	0	6.43018E-05	0	0.00021373	6.74263E-05	0.001071994	0.000226091	0.000543971	0.000986454	0.00049334	0.000337844	0.000339392	0.000131523	0.00019413	0.000102471	0.000600156	0.000585415	0.001204403	0	0.001299783	9.77449E-05	0.000136795	0.005016364	0.005376587	0	0.002468859	0.001126484	0.000289398	0.001506355
ASV18022.Treponema_2	0.00020141	0.001448123	0.000295902	0	0.011206471	0.000321037	0	0.000189793	0.000998986	0	0.001141014	0.010072482	0.00198451	0.011717157	0	9.74113E-05	0.000958601	0.001993355	0.000682687	0.001196888	0	0.000584724	0.000290688	0.000332427	0.002093208	0.001328223	0.000213375	0	0.000263045	0.000600039	5.12356E-05	0	2.20911E-05	0	0.000237457	0.000353339	0.00019549	0.000191513	0	0	0.000652047	0.001282524	0.000231074	0	0.001349443
ASV1975.Bacteroidales	0	0	5.91804E-05	0.000636574	0	0	0.002790285	0	0.00019677	2.59249E-05	0	0.000237	0	0.000667433	0	0	0	2.14339E-05	0	0	3.37132E-05	0.002582531	0	0	0	7.58984E-05	0	0.000113131	0	0.000247075	0	2.00052E-05	0	0.002850022	0.006928148	8.83348E-05	0.00043287	0.000519822	0	0	0.023473695	0	1.44421E-05	0.010143397	0
ASV7164.Clostridiales_vadinBB60.	0.000629406	0.000113578	2.95902E-05	0.000347222	0.000394594	5.83703E-05	8.45541E-05	4.21763E-05	0.000332995	0.000285174	0.000196726	0.000355499	0.000496127	0	2.89343E-05	0.000413998	0.000308702	0.000235773	0	0.000170984	0.00064055	0.000852723	0.002131714	0.000302206	0.000192479	0.000910781	0.000213375	0.000207406	0.001085062	0.000247075	6.83142E-05	6.00156E-05	0.002650938	0.001717168	0.00013968	0.000757155	0.000754032	0.001162759	0.001700705	0.00114083	0.001818868	0.000400789	0.000505474	0.000506446	0.000376589
ASV4432.Rikenellaceae_RC9	0.002920443	0	0.010297381	0.006018519	0	0.000262666	0.001099203	0.002467313	0.001422798	0	0.000255744	0	0.000689066	0.003893359	0	0.00112023	0.000731137	2.14339E-05	0	0.002265538	0.001314814	7.30905E-05	0.000355286	0.004412209	0.000481197	0.000227695	0.000373406	0.000905046	0	0.002629582	0.001554148	0	7.7319E-05	0.000178872	0.001075539	0	0.001200866	0.000670296	0.000585957	0.001016582	0	0.00020841	5.77684E-05	0.000520916	0.00065903
ASV15524.Ruminococcus_1	0.004707956	0.000397524	0.001864181	0.003674769	0.00132189	0.000583703	0.003213055	0.001412906	0.001952563	0	0.000904942	0.000730749	0.00146082	0.001038229	0.001678192	0.014197696	0.002745824	0.00310792	0	0.004360092	0.000269705	9.7454E-05	0.000322987	0	0	0.000113848	0.000124469	0	0.000295926	0.000282371	0.000392807	0.000200052	0.000883646	0	0.000391105	0.000807632	0.000223417	0.000314629	0.000214375	0.000598654	0	0.005017875	0.001140926	0.000578796	0.000690413
ASV4433.Rikenellaceae_RC9	0.000881168	0.000227157	0.000621394	0.001215278	0	0.000291852	0.00186019	0.000506116	0.001301709	0.001840666	0.000334435	0	2.75626E-05	0.000556194	8.6803E-05	0.001436817	3.2495E-05	0	0	0.000341968	0.002865619	2.43635E-05	0.000387584	0.001299486	0.000577437	0.000151797	0.001351375	0.000999321	0.001150824	0.000547094	0.000802692	0.000900234	0.000972011	0.001383274	0.000544754	0.000832871	0.001214829	0.001723619	0	0	0.001475686	0.000865704	0.001501979	0.001823207	0.000502118
ASV11453.Ruminococcaceae	0.00213998	0.000283946	0.000887705	0.000289352	0.000414324	0.000145926	6.34156E-05	0.000716997	0.000105953	0	9.83632E-05	0.000158	0.000689066	0.000222478	0	0.000560115	0.00019497	0.001243168	0	0	6.74263E-05	0.000194908	6.45974E-05	9.06618E-05	0.000168419	7.58984E-05	3.55625E-05	0.000622219	0.000295926	0	0	0.000100026	0.000176729	0	0.00064253	2.52385E-05	0.002415695	0.004322727	1.42916E-05	9.03628E-05	3.43183E-05	0.000480947	1.44421E-05	0.003588534	0.00012553
ASV16693.Victivallaceae	2.51762E-05	5.67891E-05	8.87705E-05	0.000318287	5.91891E-05	2.91852E-05	0	0	1.51361E-05	2.59249E-05	0.000275417	0	5.51253E-05	0	0	0	0	0	0	0	0.000303419	0	0.000516779	0	0.000384958	0	0.000177813	0	0	0	0	0.000100026	0	0	0.002332663	0.000429055	0.000223417	0.000246231	4.28749E-05	2.25907E-05	0	0	0.001588631	0	0.001631885
ASV13541.Ruminococcaceae_UCG.010	2.51762E-05	5.67891E-05	2.95902E-05	0.000289352	1.97297E-05	5.83703E-05	4.2277E-05	2.10881E-05	0	0.000129624	9.83632E-05	0.0001975	2.75626E-05	0	0	0	1.62475E-05	4.28679E-05	0	0	0.000168566	0.000316726	0.000129195	0.000211544	0	0.000303594	8.89063E-05	0.000113131	0.000197284	3.52964E-05	0.000102471	0.000100026	0.000552279	0.000751261	0.00013968	0.000605724	0.000167563	9.57566E-05	0.000428749	0.000508291	0	0.000160316	0.000129979	0.000520916	0.000439354
ASV363.Bacteria	0	0.000113578	0	0	0.000315675	0	2.11385E-05	0	0	0	0.000944287	0.013133727	0.002260136	0	0	0	0.001251056	0.000321509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15525.Ruminococcus_1	0.000704935	0.002016015	0	0.004340278	0.000966755	0.001459258	0.002917116	0.004449599	0.002663962	0	0.001160686	0.001046748	0.00512665	0.002410175	0.008130552	0.004115627	0.006076558	0.001178866	0	0.00021373	0.00010114	4.8727E-05	0.000775169	0	0	0.000189746	0.000160031	3.77102E-05	0	0.000282371	0	0.000100026	0.00124815	0.000787035	0.001187283	0	0.00023738	0.000164154	0.000886081	0.000609949	0.001372731	0.000304599	0.000592126	0.000376217	0.000847325
ASV16866.Victivallales_vadinBE97	0	0.000198762	0	0	0	0.000992295	0	0.000463939	0.000332995	0	0.001986937	0	8.26879E-05	0	0	0	0.00019497	6.43018E-05	0	0	0	0	0	0	0	0	0	5.65654E-05	0.000230165	0	0	0.000120031	0	0	0	0	0.000265308	0.000246231	0	0	0	0	0	0	0.000407971
ASV4131.Alistipes	0.000453172	0	0.000443853	0.000231481	0.000552432	0	0.000295939	0.0028469	0.000438948	0	0.002085301	0.0001185	0.000992255	0.003930439	0.00020254	0	0.002680834	0.001821884	0	0.000983158	0	0.001291266	0.001421143	0.000181324	0.002598465	0	0.000586781	1.88551E-05	0.001775557	0.000917706	0.000495278	0	0.000397641	0.00214646	0	0	0	0	0	0	0	0.000192379	0.000491031	0	0
ASV12867.Oscillibacter	0.000553877	0.001419729	0.000355082	0.00083912	0.000197297	0.00102148	0.000486186	0.000442851	0.000665991	0.001788816	0.000550834	0.000493749	0.000358314	0.00092699	0.001012702	0.000633173	0.000422435	0.000943093	0.000300382	0.00021373	0.000977682	0.000243635	0.000549078	6.04412E-05	0.000625556	0.000455391	0.00014225	0.000867335	0.000427449	0.000335316	0.000375728	0.000660172	0.000110456	3.57743E-05	0.000460945	0.000138812	0.000111708	5.47181E-05	0.000457332	0.0004857	0.000308864	0.000705388	0.000173305	0.000202579	0.000219677
ASV4050.Prevotellaceae_UCG.004	0.000453172	0	0	0.003009259	0	0.005924586	0.005770816	0.001539435	0.006311774	0	0	0	0	7.41592E-05	0.000723359	0.001534228	0	0	2.73075E-05	0.004402838	0.002494774	0.002192715	0.004586415	0.001601692	0	0.000151797	0.000622344	0	0.003978562	0.002117784	0.004713678	0.003580931	0.001314423	0.002373031	0.004190412	0.001564787	0.000181526	0.000191513	2.85833E-05	3.38861E-05	0.000343183	0.002003944	0.000158863	0.002517762	0.001349443
